Entity1,Relation,Entity2
片形吸虫病,属于,动物疾病
板栗象鼻虫,属于,农作物虫害
金黄色葡萄球菌,属于,微生物
络氨铜水剂,属于,农作物药物
寄生性肠道疾病,属于,动物疾病
病毒,导致,大蒜白腐病
麦蚜,属于,农作物虫害
甲氨基阿维菌素苯甲酸盐,防治,菜青虫
花生,被危害,金龟子
糜子,被危害,蝼蛄
瑞毒霉粉剂,防治,叶斑病
洞庭1号,属于,西瓜
清水螺,属于,动物
辛硫磷乳油,防治,银纹夜蛾
稻田,属于,水稻
亚麻,被危害,草地螟
抗菌药,属于,磺胺类药
毛鳞鱼,属于,动物
介壳虫,属于,农作物虫害
四季萝卜,属于,农作物
枕头瓜,属于,农作物
茭白,属于,农作物
布鲁氏菌,属于,害虫
气管交合线虫病,属于,动物疾病
栝楼,属于,中药
油菜籽,属于,农作物
合欢属,属于,农作物
阔叶树,属于,农作物
猪支原体,属于,动物疾病
果,属于,农作物
莲子,属于,农作物
万寿菊,科,菊科
无翅鸡,属于,动物
落葵,感染,紫斑病
青壮年兔,属于,动物
紫葱斑病,属于,农作物病害
二级枣苗,属于,枣树
姜科,科,莪术
病毒性肾炎,属于,疾病
鱼群,属于,动物
丹参根腐病,属于,农作物
褐腐病,属于,农作物病害
甲基硫菌灵可湿性粉剂,防治,紫斑病
猴头菇,属于,真菌
青菜,被危害,蚜虫
鱼,感染,出血病
丝瓜,被危害,瓜实蝇
大葱,被危害,斑潜蝇
牙鳕,属于,动物
瓜子金,属于,农作物
粉锈宁,防治,白粉病
甜叶菊,属于,农作物
瑞毒霉,防治,霜霉病
丹参,属于,农作物
彩椒,属于,辣椒
冬植蔗,被危害,白蚁
增效双效灵,属于,农作物药物
猪支原体肺炎,属于,动物疾病
白芍,属于,畜牧业药物
多肉农作物,属于,农作物
细菌性病害,属于,农作物病害
澳洲白色金合欢,属于,农作物
蔬菜急性萎蔫,属于,农作物病害
美人蕉,属于,小灌木类
稻根,属于,农作物
架豆,属于,四季豆
多菌灵,防治,杨树溃疡病
粉虱,属于,害虫
敌百虫,防治,红蜘蛛
淮稻13号,属于,农作物
细菌性烂鳃病,属于,疾病
板栗胴枯病,属于,农作物病害
辛硫磷乳油,防治,黄曲条跳甲
葫芦科,科,菜瓜
漏芦,属于,中药
天麻,属于,农作物
发财树,属于,花卉
红薯,别名,甘薯
稻谷,别名,水稻
蒜薹,属于,农作物
碳特灵,属于,农作物药物
巢蕨,别名,鸟巢蕨
指环虫病,属于,动物疾病
杜鹃花瓣,属于,年宵花
母鸭,属于,动物
豆瓣掌,属于,农作物
已唑醇,属于,农作物药物
叶枯病,属于,农作物病害
海狸鼠,属于,动物
辛硫磷乳油,防治,小猿叶虫
曲霉菌,属于,农作物虫害
苦痘病,属于,农作物病害
禾本科,科,象草
双抱菇,属于,农作物
烟叶末,属于,畜牧业药物
金边吊兰,属于,农作物
疟原虫,属于,害虫
金鱼草,属于,农作物
麦,属于,农作物
组织滴虫病,属于,疾病
绒山羊,属于,动物
革兰氏阴性菌,属于,大肠杆菌
动物,感染,白叶枯病
外勤蜂,属于,动物
食蚜蝇,属于,害虫
甘薯,别名,红薯
花叶万年青,属于,花卉
五味子,属于,畜牧业药物
水生动物,属于,动物
中药,别名,中草药
一串红,属于,花卉
茶树,被危害,螨
红薯,别名,番薯
农作物,感染,黑穗病
青黑脚鸡,属于,动物
爱福丁,属于,农作物药物
农作物,感染,白粉病
银杏,属于,农作物
黑肩绿盲蝽,属于,农作物虫害
白灵菇,属于,农作物
蚂蟥,属于,害虫
姬松茸,别名,小松菇
大蒜,被危害,蚜虫
青干草,属于,农作物
三白,属于,畜牧业药物
水枝柳,属于,农作物
亚麻,被危害,粘虫
黄连素,属于,畜牧业药物
农作物,感染,黑斑病
混百菌清,防治,灰霉病
耳螨,属于,害虫
防纹枯病,属于,农作物病害
耳血肿,属于,动物疾病
烟田黑胫病,属于,农作物病害
多菌灵,防治,煤霉病
咪锰多菌灵,属于,农作物药物
幼猪,属于,动物
蹄裂,属于,动物疾病
兰花,感染,软腐病
蔷薇科,科,火棘
直播稻,属于,农作物
香葱,感染,叶斑病
代森锰锌可湿性粉剂,防治,小菜蛾
芝麻,属于,农作物
兔子,别名,家兔
莎氏后园线虫,属于,害虫
防除根菜类,属于,农作物
喹乙醇,属于,畜牧业药物
狂犬病毒,属于,害虫
水培花卉,属于,农作物
火鸡,感染,盲肠肝炎
螨,属于,害虫
饵料鱼苗,属于,动物
饲料性肝坏死,属于,动物疾病
宝巾,属于,农作物
白掌,属于,农作物
鸡腿菇,属于,菇
白菜疙瘩,属于,畜牧业药物
红鳕,属于,动物
萝卜芽,属于,农作物
黄鱼,属于,动物
新高脂膜,属于,农作物药物
榆,属于,中药
好安威,防治,蚜虫
郁金,属于,中草药
病菌,属于,害虫
蔬菜白粉病,属于,农作物病害
鸭茅,属于,农作物
多抗霉素水剂,属于,农作物药物
咪酰胺,属于,农作物药物
鲇鱼,属于,动物
大肠杆菌,属于,害虫
402抗菌剂,防治,根腐病
革兰氏阳性菌,属于,链球菌
禾本科,科,冰草
板栗象甲,属于,农作物虫害
牛腿瓜,属于,农作物
病毒必克,属于,农作物药物
霉 锰锌可湿性粉剂,防治,叶枯病
商品毛兔,属于,动物
虫害,感染,荠菜
特禽,属于,动物
苹果轮纹病,属于,农作物病害
胡萝卜,被危害,蚜虫
春秋王,属于,农作物
荷花,属于,中药
广藿香,属于,中药
银耳,属于,农作物
松科,科,黑松
蒜,属于,农作物
鳊,属于,动物
奶畜,属于,动物
豇豆,感染,锈病
茵陈蒿,属于,农作物
柳树,属于,阔叶树
花罗汉,属于,农作物
异育银鲫,属于,动物
紫叶李,属于,农作物
代林锌,防治,落叶病
陈皮,别名,橘皮
蓟马,属于,农作物虫害
驼羊,属于,动物
西红柿,感染,晚疫病
云杉,属于,农作物
月季,属于,小灌木类
弱毒苗,属于,畜牧业药物
金边吊兰,属于,花卉
毛木耳,属于,微生物
水产,属于,动物
黑腐病,属于,农作物病害
夜蛾科,属于,农作物
肝炎病毒,属于,疾病
乌鱼,别名,鳢
大豆,感染,大豆皱缩花叶病
体外寄生虫,属于,害虫
豆科,属于,农作物
败血性传染病,属于,动物疾病
杀菌消毒药物,属于,畜牧业药物
一年多次产卵鱼类,属于,动物
稻杆,别名,稻草
粉螨,属于,害虫
硫酸阿托品注射液,属于,畜牧业药物
精甲霜灵,属于,农作物药物
扁豆,防治,菜果壮蒂灵
小茴香,属于,农作物
大叶藻,属于,农作物
苹果斑点落叶病,属于,农作物病害
鱼害粘球菌,属于,害虫
兔子,属于,动物
蔓枯病,属于,农作物病害
农利灵,属于,农作物药物
潜叶蝇,属于,害虫
角膜炎,属于,疾病
水肿,属于,疾病
冬枣,属于,农作物
黄条跳甲,属于,动物
彩色马蹄莲,属于,花卉
舌状绦虫病,属于,疾病
翠菊,属于,农作物
黄曲霉,属于,微生物
疫苗过敏,属于,动物疾病
抗虫棉,属于,棉花
饲料猪,属于,动物
瓜实蝇,属于,害虫
多菌灵可湿性粉剂,防治,丹参根腐病
苹果幼树,属于,农作物
白花叶病,属于,农作物病害
曲霉菌,属于,微生物
小果症,属于,农作物病害
商品蟹,属于,动物
菌核净烟剂,属于,农作物药物
黄曲霉菌,属于,微生物
敌杀死,别名,溴氰菊酯
病毒,导致,花叶病
挺水农作物,属于,农作物
虫,导致,农作物虫害
鲇鱼,属于,动物
缺氧症,属于,动物疾病
白茅,属于,农作物
烟草,感染,炭疽病
代森铵水剂,属于,农作物虫害
线虫,属于,害虫
家鹅,属于,动物
迟熟中粳稻,属于,水稻
克螨持乳油,防治,锈虫虱
远东沙丁鱼,属于,动物
病菌,属于,动物疾病
天正春白1号,属于,农作物
东方美人茶,属于,茶
芦笋,感染,立枯病
流行性感冒,属于,动物疾病
蔷薇科,科,海棠花
急性循环障碍,属于,动物疾病
梨果,属于,农作物
水疱,属于,疾病
长刺后园线虫,属于,害虫
甲硝唑,属于,西药
根霉,属于,微生物
枣,属于,农作物
疥癣病,属于,动物疾病
桃树,感染,腐心病
薯豆,属于,农作物
肠炎腹泻,属于,动物疾病
蟋蟀草,属于,农作物
鼻出血,属于,动物疾病
曲霉,属于,农作物虫害
披碱草,属于,农作物
鱼尾葵,属于,鱼尾葵属
苦瓜,属于,农作物
硝硫氰醚,属于,畜牧业药物
狂犬病疫苗,属于,疾病
钻心虫,属于,农作物虫害
蔬菜,防治,甲霜灵锰锌
家鹅,属于,动物
阿维菌素,防治,葱蝇
甲霉灵,属于,杀菌剂
仔鸭,属于,动物
害虫,属于,虫
高效氯氰菊酯,属于,农作物药物
越冬蜂团,属于,动物
腻虫,别名,桃蚜
乳酸菌,属于,细菌
直播稻,属于,农作物
铁沙掌,属于,农作物药物
红富士苹果,属于,农作物
禾本科,科,早熟禾
轮斑病,属于,农作物病害
丝瓜,感染,霜霉病
甲基硫菌灵可湿性粉剂,防治,叶斑病
角斑病,属于,农作物病害
舌状绦虫病,属于,动物疾病
小米草,属于,中药
土霉素粉,属于,畜牧业药物
病毒灵,属于,畜牧业药物
苹果斑点落叶病,防治,安泰生
愈伤防腐膜,防治,腐烂病菌
早佳,属于,丝瓜
霜霉威,属于,农作物药物
细菌性烂鳃,属于,动物疾病
蛇瓜,属于,农作物
蝇毒磷乳油,属于,畜牧业药物
破伤风梭菌,属于,微生物
石榴树,属于,农作物
恶霜灵,属于,农作物药物
疟原虫,属于,微生物
黑粉病,属于,农作物病害
贵鱼类,属于,动物
槟榔,属于,畜牧业药物
病毒性肾炎,属于,动物疾病
番茄,被危害,瓜绢螟
褐纹病,属于,农作物病害
壮根钾宝,属于,农作物药物
杜鹃花科,科,马醉木
兰叶,属于,兰花
稻瘟灵乳油,属于,农作物药物
成年树,属于,农作物
葱蚜,属于,害虫
鸡雏,属于,动物
中华倒刺鲃,属于,鱼类
克螨持乳油,属于,农作物药物
魏氏梭菌,属于,害虫
苦楝,属于,中药
过氧乙酸,属于,畜牧业药物
辣椒,被危害,烟青虫
豇豆,属于,农作物
黑肩绿盲蝽,属于,害虫
灌木,属于,农作物
十字花科,科,播娘蒿
猕猴桃,属于,农作物
南瓜,属于,南瓜子
霉菌,属于,农作物虫害
雷多米尔,属于,农作物药物
快灵,防治,美国白蛾
珊瑚花,属于,花卉
雅绿1号丝瓜,属于,有棱丝瓜
疫苗,属于,动物
老菌丝,属于,菌丝
伊维菌素,属于,畜牧业药物
鱼贝类,属于,动物
曲霉,属于,微生物
潜叶蝇,属于,昆虫
树叶,属于,农作物
动物,感染,烂尾病
大豆健粒饱,属于,农作物药物
禾本科,科,茅根
燕麦,属于,农作物
黑茶,属于,茶叶
桂味,属于,农作物
葡萄糖酸钙,属于,畜牧业药物
刺袭,属于,农作物药物
扁豆,别名,眉豆
石榴皮,属于,畜牧业药物
抑太保,防治,斑潜蝇
阿米妙收,属于,农作物药物
乳房炎,属于,疾病
鞘翅目,目,十三星瓢虫
长度水瓜,属于,普通丝瓜
瓜叶菊,属于,花卉
番茄,感染,角斑病
杀灭菊脂,防治,豆荚螟
子猪,属于,动物
病菌,属于,微生物
鸡油菌,属于,真菌
草履虫,属于,害虫
冻片,属于,畜牧业药物
脱水,属于,疾病
阿维菌素,属于,畜牧业药物
柳树,属于,农作物
鳖,属于,动物
中药材,属于,川芎
百菌清可湿性粉剂,防治,斑枯病
碘解磷定,属于,畜牧业药物
山茶,属于,茶叶
高效氯氰菊酯,防治,棉铃虫
介壳虫,属于,害虫
绿孔雀,属于,动物
强氯精,属于,畜牧业药物
福美双,防治,叶斑病
红瑞木,属于,农作物
大眼鳜,属于,害虫
囊蚴,属于,害虫
铁苋菜,属于,中药
葡萄糖,属于,畜牧业药物
夏花鱼,属于,动物
蓝色妖姬,属于,农作物
凤尾菇,属于,农作物
烟草,属于,农作物
恶甲水剂,属于,农作物药物
中国水仙,属于,农作物
早疫病,属于,农作物病害
菌毒净,属于,畜牧业药物
蝇蛆病,属于,疾病
四季海棠,感染,斑点细菌病
口炎病,属于,动物疾病
淀粉,属于,马铃薯
虾苗,属于,动物
环丙氨嗪,属于,农作物药物
斑潜蝇,属于,农作物虫害
杀毒矾,防治,叶斑病
动物学制剂,属于,畜牧业药物
黄豆,防治,菜果壮蒂灵
南瓜,属于,中药
雌鳝,属于,动物
梅花,属于,农作物
大粒型,属于,农作物
药饵,属于,畜牧业药物
疥螨,属于,害虫
麻黄,属于,中药
细菌性传染病,属于,动物疾病
地松茸,属于,农作物
紫花苜蓿,属于,农作物
动物,感染,出血病
彩玫瑰,属于,农作物
黑鱼,别名,生鱼
绿星70,属于,农作物
板栗,属于,农作物
橙,属于,果树
旋毛虫病,属于,动物疾病
清水鱼,属于,动物
花生,属于,农作物
复方穿心莲,属于,畜牧业药物
缺锌症,属于,农作物病害
大麻,属于,农作物
玉米健壮素,属于,农作物药物
禾本科,科,冬小麦
角膜炎,属于,动物疾病
瓜,属于,农作物
代森锰锌可湿性粉剂,防治,叶枯病
前后盘吸虫病,属于,动物疾病
浮萍,属于,农作物
垂丝海棠,属于,农作物
链霉素,防治,细菌性病害
茉莉,属于,茉莉属
金心吊兰,属于,农作物
甲霉灵,防治,病害
克霉唑,属于,畜牧业药物
石灰水,属于,农作物药物
玉米,感染,小斑病
大豆,被危害,豆荚螟
苏州青,属于,冬春小白菜
烂尾病,属于,疾病
三级苗,属于,枣树
灰绿曲霉,属于,微生物
代森铵,防治,杨树溃疡病
水藻,属于,农作物
扁豆,感染,炭疽病
豆类,属于,青岛架豆
金银花,属于,中药
武昌鱼夏花,属于,动物
抗虫棉,属于,农作物
黑子南瓜,属于,农作物
弱鸡,属于,动物
多抗霉素水剂,防治,霜霉病
石榴根皮,属于,中药
鱼血康,属于,畜牧业药物
疥癣,属于,疾病
杀毒矾,防治,疫病
甘薯,属于,农作物
塘鱼,属于,动物
异物性肺炎,属于,动物疾病
苏丹草,属于,农作物
腐心病,属于,农作物病害
茭笋,别名,茭白
白蚁,属于,农作物虫害
酮病,属于,动物疾病
熟地黄,属于,农作物
硫磺粉,防治,叶斑病
棕榈科,科,鱼尾葵属
佛手瓜,属于,农作物
咪鲜胺乳油,属于,农作物药物
海桐,属于,中药
细菌性烂鳃病,属于,动物疾病
中草药,属于,畜牧业药物
牛筋草,属于,农作物
辣椒壮蒂灵,属于,农作物药物
灶心土,属于,畜牧业药物
肺绦虫病,属于,动物疾病
木樨科,属于,农作物
棕榈,属于,农作物
霜霉威,防治,疫病
川朴,属于,畜牧业药物
野菊花,属于,畜牧业药物
羊羔,属于,动物
麦穗鱼,属于,动物
叶黑粉病,属于,农作物病害
莪术,属于,农作物
贡选1号,属于,大豆
贝母,属于,畜牧业药物
野芋,属于,中药
风寒,属于,疾病
百菌清,防治,青枯病
多效唑,属于,农作物药物
苏云金杆菌,防治,甜菜夜蛾
蚜科,属于,害虫
蟹,属于,动物
中华绒螯蟹,属于,动物
板兰根,感染,霜霉病
卫福农药,属于,农作物药物
黄萎病,属于,农作物病害
敌杀死,防治,粘虫
西湖龙井,属于,茶
蔬菜,属于,芹菜
秋海棠科,属于,农作物
中华鼢鼠,属于,生物
锌硫磷乳油,属于,农作物药物
家猪,属于,动物
斑潜蝇,属于,害虫
番茄幼苗,属于,农作物
葡萄科,科,巨峰葡萄
鸭疫里氏杆菌,属于,害虫
维生素D3,属于,畜牧业药物
烂鳃病,属于,动物疾病
菌糠,属于,农作物
油菜,属于,农作物
蓝藻,属于,微生物
萤蔺,属于,农作物
大白菜,属于,蔬菜
犬,属于,动物
白玉兰,属于,乔木
中华绒螯蟹,属于,生物
胆管炎,属于,动物疾病
鲜紫苏全草,属于,畜牧业药物
大豆皱缩花叶病,属于,农作物病害
葛根,属于,畜牧业药物
葡萄,感染,冻害
有机碘,属于,农作物药物
明太鱼,属于,动物
西红柿,感染,绵疫病
丝瓜,属于,农作物
杀毒矾,防治,根腐病
烟碱合剂,防治,蚜虫
秋牡丹,属于,农作物
硫菌霉威,属于,农作物药物
螨类,属于,螨
牛出败氢氧化铝菌苗,属于,畜牧业药物
烯唑醇,属于,农作物药物
茶树,感染,炭疽病
柏叶,属于,畜牧业药物
菌丝,属于,农作物
阿维菌素乳油,防治,蚜虫
敌百虫,防治,银纹夜蛾
薏苡,被危害,玉米螟
菊科,科,牛蒡
内毒素,属于,微生物
棉花,属于,农作物
向日葵,属于,农作物
硕丹,属于,农作物药物
景丰宝,属于,西瓜
白术,属于,农作物
虫,导致,动物疾病
藕,感染,根腐病
郑单958,属于,农作物
明矾溶液,属于,畜牧业药物
幼狐,属于,动物
猪病,属于,动物疾病
克螨灵,属于,农作物药物
百草霜,属于,农作物
乌榄,属于,中药
羽扇豆,属于,农作物
黍子,属于,农作物
细菌,属于,微生物
脱水,属于,动物疾病
花罗汉,属于,动物
毒蕈碱,属于,疾病
硫磷,属于,畜牧业药物
果树,防治,灭蚜威
尖椒,属于,辣椒
禾本科杂草,属于,农作物
景蜜宝,属于,农作物
鲐鱼,属于,动物
硬蜱,属于,害虫
腹泻,不良反应,阿莫西林
孕羊,属于,动物
长效米先,属于,畜牧业药物
猪,感染,沙门氏菌病
番茄,被危害,美洲斑潜蝇
三苯甲咪唑,属于,畜牧业药物
病毒,导致,病毒病
蜘蛛,属于,农作物虫害
真菌,病原,梨黑星病
红掌,属于,农作物
苹果,防治,安泰生
滤食性鱼类,属于,动物
鞘翅目,目,斑蟊
胃蛋白酶,属于,畜牧业药物
阿维菌素,防治,夜蛾类
甘薯,别名,番薯
孕猪,属于,动物
小白鼠,属于,动物
子猪水肿病,属于,动物疾病
小叶女贞,属于,农作物
蜜虫,属于,动物
荞麦,属于,农作物
代森锌可湿性粉剂,防治,霜霉病
蛛形纲,属于,害虫
西瓜,感染,疾病
冰糖,属于,中药
球虫,属于,害虫
白矾,属于,畜牧业药物
镇静剂,属于,害虫
第二茬瓜雌花,属于,农作物
坏死性肠炎,属于,疾病
茉莉花,属于,茉莉属
裂果,属于,农作物病害
辟蚜雾,防治,烟蚜
莜麦,属于,农作物
代森锌,属于,农作物药物
痛风,属于,动物疾病
三天绿,属于,农作物药物
大肠杆菌病,属于,疾病
茶花,属于,农作物
